missing_ratio,method,scale,bucket,channel,eval_points,rmse,mae,crps,crps_scaled_by_abs_target,value_type,near_constant,differenced
0.03,csdi,normalized,all,channel_58,359,1.9456808870719942,0.2589385959846396,0.2707578203217748,0.13744419754554774,continuous,False,False
0.03,csdi,normalized,all,channel_59,341,2.459295405184489,0.2580178748390192,0.23631739870707347,0.11849184593681228,continuous,False,False
0.03,csdi,normalized,all,channel_60,391,5.097129418242637,0.30230304697895294,0.23889673300170694,0.13633577616847628,continuous,False,False
0.03,csdi,normalized,all,channel_61,389,0.0017598227536672845,0.0013551023120783594,0.0010211659263214116,0.0010472918268768035,continuous,False,False
0.03,csdi,normalized,all,channel_62,355,0.0016326515281118075,0.0011803030757836892,0.0009071942903115252,0.0010701666559949897,continuous,False,False
0.03,csdi,normalized,all,channel_63,360,0.0015988337846269739,0.001236857313455807,0.0009284428999233686,0.0010666351939150334,continuous,False,False
0.03,csdi,normalized,all,channel_64,349,0.0001194668575728195,9.114677346655752e-05,0.0038461949211921905,326.0526902211147,discrete_like,False,False
0.03,csdi,normalized,all,channel_65,366,1.026003235089897,0.1009285226057136,0.08913722683869847,0.6142574696585071,discrete_like,False,False
0.03,csdi,normalized,all,channel_66,391,1.149967553593079,0.14155162223007367,0.1260311112497571,0.11942975091268337,discrete_like,False,False
0.03,csdi,normalized,all,channel_67,360,0.004034717352084666,0.0008808677033003833,0.0007966261146534288,0.033980395724324305,discrete_like,False,False
0.03,csdi,normalized,all,channel_68,377,0.009288079170904658,0.0027139154559282946,0.002229044150832053,0.1213179677837547,discrete_like,False,False
0.03,csdi,normalized,all,channel_69,360,0.013267716513898034,0.001878753903373662,0.0011516456669591346,0.06964674338292813,discrete_like,False,False
0.03,csdi,normalized,all,channel_70,374,0.9182714258641558,0.7278760002258627,0.5865536933880674,0.6792536081329394,discrete_like,False,False
0.03,csdi,normalized,all,channel_71,364,0.6060494857216686,0.48486375677716603,0.37724308132642675,0.4152621702419317,discrete_like,False,False
0.03,csdi,normalized,all,channel_72,402,0.6519494497696853,0.5195262847255119,0.40868612754778827,0.4843068368773031,discrete_like,False,False
0.03,csdi,normalized,all,channel_73,354,1.2659447055919073,1.0826268869604767,0.8608020513567441,1.0018965070897652,discrete_like,False,False
0.03,csdi,normalized,all,channel_74,358,0.9214461761141184,0.706286193272255,0.5121762512256663,0.63192627449133,discrete_like,False,False
0.03,csdi,normalized,all,channel_75,348,0.7399580834993731,0.5882388216325607,0.45073550752055913,0.5676331896756498,discrete_like,False,False
0.03,csdi,normalized,all,channel_76,368,0.8438745382176174,0.6210068956665371,0.4967992201413388,0.43384885625826153,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_1,381,0.001403376790085725,0.00047564453731371663,0.0003507203602569497,0.010225881025711186,continuous,False,False
0.03,csdi,normalized,nominal,channel_2,349,0.0010681077602850478,0.0005061093685790939,0.0003685403706818325,0.0068029566801323,continuous,False,False
0.03,csdi,normalized,nominal,channel_3,387,0.0012026726127607487,0.000508722033380538,0.00038440124416626575,0.00864689932699107,continuous,False,False
0.03,csdi,normalized,nominal,channel_4,360,0.26309673459015537,0.013970042657132985,0.013959013617351414,0.8013459496058912,continuous,False,True
0.03,csdi,normalized,nominal,channel_5,386,0.00011712745550739446,9.280679942895248e-05,8.934065420840892e-05,0.02345110796362851,continuous,False,True
0.03,csdi,normalized,nominal,channel_6,358,0.2625880807180521,0.013981105794209216,0.013999768133651122,0.7978082454740272,continuous,False,True
0.03,csdi,normalized,nominal,channel_7,346,0.33569432675510186,0.018153480449260746,0.018145858003435034,0.8279899320212135,continuous,False,True
0.03,csdi,normalized,nominal,channel_8,393,0.00011411734253967182,9.047139362543442e-05,8.581889369616689e-05,0.027812600709768695,discrete_like,False,True
0.03,csdi,normalized,nominal,channel_9,392,0.00011721062943027439,9.411468042288812e-05,8.717117329280889e-05,0.028243807098958674,discrete_like,False,True
0.03,csdi,normalized,nominal,channel_10,380,0.00010829362337385834,8.51758525976421e-05,8.51629084795894e-05,0.04654724504561135,discrete_like,False,True
0.03,csdi,normalized,nominal,channel_11,392,0.00010669674447988115,8.570668715223366e-05,8.565443462426358e-05,0.0705765951544044,discrete_like,False,True
0.03,csdi,normalized,nominal,channel_12,364,0.028218415311241984,0.009985358096086062,0.008608925668818972,0.008904079790061555,continuous,False,False
0.03,csdi,normalized,nominal,channel_13,394,0.0405744691505855,0.010987796210849346,0.009418273603592407,0.009231400456889291,continuous,False,False
0.03,csdi,normalized,nominal,channel_14,366,0.8333978649295741,0.1852998251980934,0.17132162879452031,0.1363738171592824,continuous,False,False
0.03,csdi,normalized,nominal,channel_15,343,0.6586068434650967,0.08782337886164557,0.07569238586954055,0.05857925775886929,continuous,False,False
0.03,csdi,normalized,nominal,channel_16,380,0.025466631408747626,0.006029894065700079,0.0052080437034069255,0.0054219086019060446,continuous,False,False
0.03,csdi,normalized,nominal,channel_17,349,0.04090836572844976,0.010713424245402602,0.009772532572204343,0.00959729450357423,continuous,False,False
0.03,csdi,normalized,nominal,channel_18,344,0.02737651900227977,0.007964692598338737,0.006122180551684927,0.006897239408120066,continuous,False,False
0.03,csdi,normalized,nominal,channel_19,341,0.018537988505845385,0.006485038445142707,0.005237564039181589,0.005543808877545896,continuous,False,False
0.03,csdi,normalized,nominal,channel_20,354,0.05376703697501782,0.0130741934444608,0.01110290368180362,0.011012552405867355,continuous,False,False
0.03,csdi,normalized,nominal,channel_21,367,1.1663892156370024,0.1861014646003454,0.17045213272799087,0.15663878985631194,continuous,False,False
0.03,csdi,normalized,nominal,channel_22,329,0.05471730954102921,0.014185226389339991,0.017070280721171536,0.01627665409816025,continuous,False,False
0.03,csdi,normalized,nominal,channel_23,313,0.8520342265435934,0.09406866146305118,0.0855872511528733,0.06909529612895718,continuous,False,False
0.03,csdi,normalized,nominal,channel_24,367,0.02481258784288983,0.0070587720935123815,0.006018577093197329,0.006714250524912002,continuous,False,False
0.03,csdi,normalized,nominal,channel_25,376,0.046685087902084095,0.013112398865137329,0.011395511252092237,0.012029979874195565,continuous,False,False
0.03,csdi,normalized,nominal,channel_26,347,0.06669044983757336,0.014506543618801347,0.012184125400518008,0.012430520388103215,continuous,False,False
0.03,csdi,normalized,nominal,channel_27,366,0.023221033519842883,0.00729536437149582,0.00633323951783706,0.00649248722245652,continuous,False,False
0.03,csdi,normalized,nominal,channel_28,398,0.028654146787804723,0.007216206915564274,0.006652477939377438,0.007246051816714428,continuous,False,False
0.03,csdi,normalized,nominal,channel_29,362,1.2374407983645284,0.24796543400014304,0.24829660723056005,0.1915214148553956,continuous,False,False
0.03,csdi,normalized,nominal,channel_30,324,0.9153211996240554,0.09581354096025964,0.09810984447509047,0.07530976074642216,continuous,False,False
0.03,csdi,normalized,nominal,channel_31,330,1.6288829400297569,0.13783414744856684,0.1120053132625365,0.09697501514717773,continuous,False,False
0.03,csdi,normalized,nominal,channel_32,341,0.018840056953548807,0.0050270588757180745,0.004122691848022778,0.004691364353161233,continuous,False,False
0.03,csdi,normalized,nominal,channel_33,382,0.01994268301726752,0.00605927125906757,0.0053752497639009186,0.006124180208398912,continuous,False,False
0.03,csdi,normalized,nominal,channel_34,357,0.021202913143187344,0.0055310933300260065,0.0048167077449912275,0.004920889638794701,continuous,False,False
0.03,csdi,normalized,nominal,channel_35,349,0.03391313668677758,0.00993686421296658,0.0087536714368255,0.00913577041011657,continuous,False,False
0.03,csdi,normalized,nominal,channel_36,343,0.021798517456889335,0.00807414774079712,0.006954063554931057,0.006865691027771741,continuous,False,False
0.03,csdi,normalized,nominal,channel_37,370,0.04980847308674781,0.01155351567510012,0.009789750531480077,0.00931156743214859,continuous,False,False
0.03,csdi,normalized,nominal,channel_38,333,0.5566787551339121,0.0860704827505547,0.08473816855912296,0.06037120553638562,continuous,False,False
0.03,csdi,normalized,nominal,channel_39,318,1.0623099930208417,0.09733711702034534,0.09594641094247372,0.09197981430907973,continuous,False,False
0.03,csdi,normalized,nominal,channel_40,353,0.025005183668853934,0.006157003047614867,0.005594121184062857,0.006257625874280305,continuous,False,False
0.03,csdi,normalized,nominal,channel_41,373,0.24870162790539843,0.1837514507866417,0.13943166321182143,0.1350533787526163,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_42,345,0.3598087949696424,0.2621518991995549,0.20125917552719583,0.2133378224168182,continuous,False,False
0.03,csdi,normalized,nominal,channel_43,333,0.24165344128767463,0.17645670558597232,0.13669695008398328,0.11883521803740162,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_44,358,0.3732496222387947,0.2875323841691683,0.21661736018971042,0.22574025244139162,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_45,354,0.24070124112814886,0.184010557535678,0.1384849928512199,0.14467542685381818,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_46,382,0.3721706021789174,0.27620483942680957,0.21018097073160016,0.23957440906925095,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_47,323,0.15094679866905933,0.043589181944312695,0.041103408349738926,0.05415839783230594,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_48,406,0.1199737545375382,0.037532141551448794,0.03383431601776827,0.04469569028098757,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_49,335,0.04786854546291431,0.019658068623115768,0.017069917939492127,0.02305962777219077,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_50,366,0.08406531378367545,0.022190305460346203,0.017244984850615288,0.023249084465037345,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_51,330,0.07668560182399455,0.019831079459100058,0.016877637825686444,0.022581462315723604,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_52,336,0.084144579092993,0.019776162691414356,0.012501758437651563,0.017503809836676928,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_53,383,1.0164711661442019,0.3343741258815437,0.32802125300469265,0.6837811438666608,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_54,385,1.0636518554086227,0.4107014142073594,0.38372135506872845,0.5024705093302909,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_55,385,1.0803034164214036,0.382993584484249,0.353021271083751,0.5697912541841494,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_56,420,1.057746934867866,0.6780570189158122,0.4914524011145857,0.4785004288343167,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_57,376,0.07963908161305522,0.028315500812010563,0.026451995451585258,0.016168499058136294,continuous,False,False
0.03,csdi,normalized,nominal,channel_58,350,0.262217836895632,0.05728846690484456,0.07056888208857605,0.044490148245878235,continuous,False,False
0.03,csdi,normalized,nominal,channel_59,334,0.08721152942052546,0.028897684982079945,0.026794663333095402,0.016248485194387055,continuous,False,False
0.03,csdi,normalized,nominal,channel_60,379,0.1553312972404522,0.043956205445417944,0.05984072851263108,0.035517052516200576,continuous,False,False
0.03,csdi,normalized,nominal,channel_61,380,0.0017191665599308218,0.001316901788997807,0.0009891758477470097,0.0010127474703123577,continuous,False,False
0.03,csdi,normalized,nominal,channel_62,347,0.0016061153269116828,0.001159662965910579,0.0008918993431344757,0.001053224925645509,continuous,False,False
0.03,csdi,normalized,nominal,channel_63,352,0.001559365546320924,0.0012071725372648375,0.000904343748120112,0.0010405736076223595,continuous,False,False
0.03,csdi,normalized,nominal,channel_64,349,0.0001194668575728195,9.114677346655752e-05,0.0038461949211921905,326.0526902211147,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_65,366,1.026003235089897,0.1009285226057136,0.08913722683869847,0.6142574696585071,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_66,382,0.06293704675397452,0.012243763041433863,0.008985909545698148,0.009810205750679328,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_67,360,0.004034717352084666,0.0008808677033003833,0.0007966261146534288,0.033980395724324305,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_68,377,0.009288079170904658,0.0027139154559282946,0.002229044150832053,0.1213179677837547,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_69,360,0.013267716513898034,0.001878753903373662,0.0011516456669591346,0.06964674338292813,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_70,370,0.922351855371433,0.7327568853223646,0.5906655208484547,0.6811102722118098,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_71,359,0.5961752879464646,0.4846082690034404,0.3765553520005778,0.411566407164627,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_72,398,0.6475399831875728,0.5195796381888078,0.40914925873768265,0.4818437043596902,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_73,347,1.2786448651407678,1.103960515442774,0.8777153172660052,1.0126642316199734,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_74,355,0.925326707790414,0.7120413175770934,0.5163088612948814,0.6499067492204417,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_75,344,0.7334056933389052,0.5852493172468141,0.4478560584885692,0.565102527102028,discrete_like,False,False
0.03,csdi,normalized,nominal,channel_76,365,0.8472549119299498,0.6252353067267431,0.5000357926622431,0.4375639969513516,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_1,0,,,,,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_2,0,,,,,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_3,0,,,,,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_4,0,,,,,continuous,False,True
0.03,csdi,normalized,anomaly_rare,channel_5,0,,,,,continuous,False,True
0.03,csdi,normalized,anomaly_rare,channel_6,0,,,,,continuous,False,True
0.03,csdi,normalized,anomaly_rare,channel_7,0,,,,,continuous,False,True
0.03,csdi,normalized,anomaly_rare,channel_8,0,,,,,discrete_like,False,True
0.03,csdi,normalized,anomaly_rare,channel_9,0,,,,,discrete_like,False,True
0.03,csdi,normalized,anomaly_rare,channel_10,0,,,,,discrete_like,False,True
0.03,csdi,normalized,anomaly_rare,channel_11,0,,,,,discrete_like,False,True
0.03,csdi,normalized,anomaly_rare,channel_12,5,0.010150043410467734,0.009305715560913086,0.007244017285426564,0.0033614128793607026,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_13,7,0.011121637937398933,0.010194557053702218,0.007784316571835512,0.004081438042311719,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_14,19,4.136751255808417,2.450941041896218,1.9632689232907035,0.3662701053832164,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_15,21,2.9734030852406006,1.296222011070876,1.1947767103942861,0.6069629987971868,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_16,12,5.277499131335696,3.4048970763882003,2.7461190039406924,0.6874518430055468,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_17,6,0.010433366317642382,0.005730986595153809,0.004622848647749491,0.002940842976937269,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_18,11,0.008009360861797493,0.005280727689916437,0.004277105311724986,0.003090481134414595,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_19,5,0.020556881364060604,0.014082074165344238,0.011271185692595808,0.009936605993750338,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_20,7,0.004883057099095458,0.003948697022029332,0.0033425779810133285,0.0019059434984774535,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_21,20,3.6387782187778503,2.0573457062244414,1.8849999225477836,0.415319907659469,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_22,30,4.798549514013414,1.8007163474957149,1.2391869333440442,0.4478674098289463,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_23,24,6.257296079061274,1.281211700135221,1.078345095098261,1.1140045415057604,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_24,7,8.853168499719448,5.755751801388604,4.8528668785474265,1.177459449050058,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_25,5,0.0026938198552556216,0.002227377891540527,0.002368802435107921,0.0014700573010386607,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_26,6,0.0035756016408276755,0.003085017204284668,0.0028945610886837946,0.0022623945746229088,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_27,6,0.003899267610162344,0.0029401580492655435,0.002457674131156844,0.0015756553248148706,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_28,7,0.03595673491447277,0.0161703314099993,0.010118891133163544,0.006221905145178655,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_29,11,3.2621816564371944,1.1969100670381025,1.6271842455994963,0.4416765764042615,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_30,15,7.625071328320992,2.7853536049524945,2.005232041444642,1.0660389850597793,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_31,19,0.665274398325712,0.27292517298146296,0.380764902061004,0.18789996966955047,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_32,18,5.362234705541062,2.8139122707976236,2.1204912000137814,0.7747044200125542,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_33,15,4.237913463763585,1.5518893539905547,1.3931459281699765,0.9902681620846033,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_34,8,0.03325395479506483,0.020665623247623444,0.015535791851825229,0.007698068638622349,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_35,5,0.009651061045951793,0.008457136154174805,0.006770021458597559,0.004086137851147562,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_36,4,0.014686613578272131,0.011522471904754639,0.007799999892564588,0.004123930131944961,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_37,11,0.004043038718166694,0.0026973485946655273,0.003247092195015632,0.0020493009252612647,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_38,25,1.812645900699138,0.6313227766752243,0.6681964531855805,0.41895777912432264,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_39,25,0.18496050831599084,0.06468798756599427,0.11626226037008516,0.0782169881817824,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_40,12,13.55741978335819,3.9150801791499057,2.5030364360805963,2.4652301153782066,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_41,13,12.788036132472605,9.447170592271364,9.127532598988608,0.2400888374871366,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_42,6,9.260051018386172,4.1967286467552185,8.513580005338186,0.5943586169489496,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_43,8,12.650253288701567,8.779532320797443,7.060166789708953,0.2527124827910716,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_44,4,46.6748272272114,23.673446774482727,17.835460771071283,1.809237140196093,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_45,6,18.89734036677044,10.628307243188223,12.238222014557227,0.35529055649745783,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_46,7,22.09705148493968,18.70388831411089,17.153256371281202,0.5123459203927441,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_47,9,3.7705492409729295,1.2977546453475952,4.419898266983028,0.826549882072811,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_48,21,4.93362825169772,1.595319070986339,2.661076490547052,0.535874513868156,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_49,13,0.05811464356104459,0.03944111443482912,0.03149882649947693,0.07556672682441112,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_50,11,16.715910841479936,7.143029314550486,4.930546010096622,0.5914041551979484,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_51,17,20.04655086139665,8.392113522571677,6.617367245385931,0.7552387126803589,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_52,7,17.737955484126246,6.706863520400865,6.6115594257612536,0.9341304732561192,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_53,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_54,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_55,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_56,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_57,4,49.58038639432418,34.99119299650192,21.405790059006232,1.0391393889682838,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_58,9,12.179179038016489,8.100887656211853,8.055883266553186,0.4768298881352897,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_59,7,17.15422998937413,11.19032369341169,10.233544859334938,0.5540296736879324,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_60,12,29.082240331755692,8.461757903297743,5.894082374156776,1.5184317850968119,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_61,9,0.0030114764892441854,0.002968013286590576,0.0023718581988329164,0.002622312963704108,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_62,8,0.0025285168153217213,0.002075567841529846,0.0015706125865874224,0.0017724085895319786,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_63,8,0.0028356313479925436,0.0025429874658584595,0.001988805670216128,0.002137961925255048,continuous,False,False
0.03,csdi,normalized,anomaly_rare,channel_64,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_65,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_66,9,7.5686133749940545,5.629951900906033,5.093949535785363,0.7310788781940172,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_67,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_68,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_69,0,,,,,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_70,4,0.38535265603522995,0.2763938456773758,0.20620969182346016,0.39439817893845047,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_71,5,1.104370502842068,0.5032077848911285,0.4266220814744501,0.9636664522980559,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_72,4,0.9975864393939553,0.5142177734524012,0.3626045755349639,1.136663775975028,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_73,7,0.02512729245730263,0.025088344301496233,0.022387289799245678,0.046244255317098935,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_74,3,0.0321190200444625,0.025262912114461262,0.02315065983617515,0.008537980600896075,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_75,4,1.173791616636922,0.845336303114891,0.6983681066278797,0.7538078556157999,discrete_like,False,False
0.03,csdi,normalized,anomaly_rare,channel_76,3,0.12883506119290333,0.10655051966508229,0.10301622572730769,0.07213755119496111,discrete_like,False,False
0.03,csdi,normalized,update,channel_1,141,0.0012507156834080965,0.0004699582115132758,0.0003499013767573362,0.010254790134559174,continuous,False,False
0.03,csdi,normalized,update,channel_2,126,0.0012266880468417148,0.000530342763615033,0.0003964683354742319,0.006989736353909211,continuous,False,False
0.03,csdi,normalized,update,channel_3,126,0.0013712039592439081,0.0005461495842725511,0.0004243501331185647,0.00952636644738277,continuous,False,False
0.03,csdi,normalized,update,channel_4,76,0.5726112404262514,0.06577457457866617,0.0657685270216008,0.9508811200538781,continuous,False,True
0.03,csdi,normalized,update,channel_5,94,0.00010921682077147245,8.646755459460807e-05,8.965443436913912e-05,0.023533471818680072,continuous,False,True
0.03,csdi,normalized,update,channel_6,75,0.5737013270612981,0.06635384623582165,0.06634026936816027,0.9499065182434766,continuous,False,True
0.03,csdi,normalized,update,channel_7,63,0.00013184827028639963,0.00010988252267004951,9.754740317981082e-05,0.025049315949371962,continuous,False,True
0.03,csdi,normalized,update,channel_8,80,0.00011888316773594221,9.590697009116411e-05,8.608119974508697e-05,0.02789761086320637,discrete_like,False,True
0.03,csdi,normalized,update,channel_9,88,0.0001288252439863759,0.00010403634355911477,9.183244735807651e-05,0.029754078611485244,discrete_like,False,True
0.03,csdi,normalized,update,channel_10,85,0.00010209547181965423,7.756314760840991e-05,8.288565138733337e-05,0.04530257109093122,discrete_like,False,True
0.03,csdi,normalized,update,channel_11,71,0.00011622669107608825,9.648914737495738e-05,9.302742320972062e-05,0.07665170745690073,discrete_like,False,True
0.03,csdi,normalized,update,channel_12,136,0.03532613030082598,0.013383800711701898,0.010731407898232584,0.01093419818752483,continuous,False,False
0.03,csdi,normalized,update,channel_13,135,0.05888535551556976,0.018013135978469142,0.014661329241966933,0.013844085186953726,continuous,False,False
0.03,csdi,normalized,update,channel_14,139,1.1708591627775884,0.2938407866029645,0.24680667238326554,0.16144841457011547,continuous,False,False
0.03,csdi,normalized,update,channel_15,118,0.9316830611309619,0.1429121798630488,0.11952305159580966,0.09151567438470362,continuous,False,False
0.03,csdi,normalized,update,channel_16,138,0.7238040597671787,0.06822372370979925,0.05295544043908369,0.05453380886890728,continuous,False,False
0.03,csdi,normalized,update,channel_17,120,0.03344061361098799,0.011587959403793016,0.009658203360582743,0.009106763962331033,continuous,False,False
0.03,csdi,normalized,update,channel_18,113,0.038707687593828484,0.011424968892757872,0.007689847911119853,0.008519811659458832,continuous,False,False
0.03,csdi,normalized,update,channel_19,116,0.02966165933110747,0.01090289954224537,0.008546028064176488,0.009234122638429931,continuous,False,False
0.03,csdi,normalized,update,channel_20,109,0.07732484849349232,0.017554997688654914,0.013868730457062068,0.01368832345915582,continuous,False,False
0.03,csdi,normalized,update,channel_21,122,0.7943515211382846,0.15979616684442172,0.1709251860452967,0.14705008708897319,continuous,False,False
0.03,csdi,normalized,update,channel_22,123,1.7800415233791773,0.23641893809767273,0.14817805325979655,0.14457589477693766,continuous,False,False
0.03,csdi,normalized,update,channel_23,102,1.4910979905774908,0.26611010361389786,0.2256455270758692,0.16071967116811403,continuous,False,False
0.03,csdi,normalized,update,channel_24,136,0.023064102859375615,0.008454036597600755,0.0067757107266087965,0.007209436698396798,continuous,False,False
0.03,csdi,normalized,update,channel_25,132,0.058837137378588575,0.018296723451578255,0.014579814724866271,0.01587314999963473,continuous,False,False
0.03,csdi,normalized,update,channel_26,142,0.10024145125532612,0.024913896242497673,0.02045861443753573,0.020634758864238014,continuous,False,False
0.03,csdi,normalized,update,channel_27,115,0.020236095134494453,0.006491993853579397,0.005778956126506404,0.006267539112288348,continuous,False,False
0.03,csdi,normalized,update,channel_28,126,0.04340106900015623,0.008856519912591293,0.008551793561517178,0.009418006985733604,continuous,False,False
0.03,csdi,normalized,update,channel_29,125,1.2061664599680455,0.21492947690188885,0.1945378297288706,0.1567669577041776,continuous,False,False
0.03,csdi,normalized,update,channel_30,93,2.4268502141393,0.3711519145597053,0.30181441837130485,0.22548155004244252,continuous,False,False
0.03,csdi,normalized,update,channel_31,125,2.6477510338383032,0.35344563841447235,0.28084284207435617,0.22126927524234533,continuous,False,False
0.03,csdi,normalized,update,channel_32,114,0.023006868495674595,0.00495917709511623,0.004124244017153935,0.0046625350903344975,continuous,False,False
0.03,csdi,normalized,update,channel_33,125,0.029266704452851785,0.009156160742044448,0.008015400398326548,0.008580665187001651,continuous,False,False
0.03,csdi,normalized,update,channel_34,141,0.017697715226208277,0.0061633057416753565,0.005250773052757967,0.005151445765964985,continuous,False,False
0.03,csdi,normalized,update,channel_35,113,0.03236932935650864,0.010972019070676998,0.008676899011339254,0.008972863709414285,continuous,False,False
0.03,csdi,normalized,update,channel_36,123,0.025710053113726778,0.008602848503647781,0.007727460534559706,0.007539591892781859,continuous,False,False
0.03,csdi,normalized,update,channel_37,121,0.08094807254157214,0.021161880867540343,0.017588185838337916,0.015724560036603833,continuous,False,False
0.03,csdi,normalized,update,channel_38,109,0.7952063180736958,0.15057134641966688,0.14733323868932288,0.10289610581854075,continuous,False,False
0.03,csdi,normalized,update,channel_39,103,1.3908646546369468,0.14961128001942217,0.14742686632222568,0.1247643109691169,continuous,False,False
0.03,csdi,normalized,update,channel_40,112,0.03140634387300229,0.007551498062509511,0.007026228756501923,0.007975814824050466,continuous,False,False
