record 430/799 index=3719 train=261 eval=29 loss=0.5635
record 431/799 index=3560 train=287 eval=31 loss=0.6283
record 432/799 index=3154 train=279 eval=30 loss=0.3512
record 433/799 index=3183 train=243 eval=27 loss=0.3833
record 434/799 index=2842 train=224 eval=24 loss=0.7430
record 435/799 index=771 train=319 eval=35 loss=0.4463
record 436/799 index=2390 train=303 eval=33 loss=0.6905
record 437/799 index=1173 train=303 eval=33 loss=1.4391
record 438/799 index=1944 train=307 eval=34 loss=0.7457
record 439/799 index=2739 train=314 eval=34 loss=0.8251
record 440/799 index=3493 train=260 eval=28 loss=0.6533
record 441/799 index=181 train=299 eval=33 loss=0.5684
record 442/799 index=1674 train=412 eval=45 loss=1.0655
record 443/799 index=791 train=268 eval=29 loss=0.5736
record 444/799 index=931 train=325 eval=36 loss=0.6879
record 445/799 index=1804 train=250 eval=27 loss=1.1725
record 446/799 index=1796 train=430 eval=47 loss=0.9107
record 447/799 index=769 train=191 eval=21 loss=0.7082
record 448/799 index=1526 train=345 eval=38 loss=0.6299
record 449/799 index=2188 train=375 eval=41 loss=0.7992
record 450/799 index=778 train=309 eval=34 loss=1.0791
record 451/799 index=605 train=296 eval=32 loss=0.6573
record 452/799 index=2702 train=284 eval=31 loss=0.7062
record 453/799 index=661 train=304 eval=33 loss=0.8824
record 454/799 index=3664 train=232 eval=25 loss=0.5429
record 455/799 index=1114 train=292 eval=32 loss=1.0643
record 456/799 index=3482 train=334 eval=37 loss=0.6348
record 457/799 index=577 train=181 eval=20 loss=0.7080
record 458/799 index=2223 train=276 eval=30 loss=0.7859
record 459/799 index=3085 train=77 eval=8 loss=-0.2335
record 460/799 index=2792 train=293 eval=32 loss=1.0819
record 461/799 index=1004 train=269 eval=29 loss=0.9735
record 462/799 index=666 train=371 eval=41 loss=1.1324
record 463/799 index=3437 train=353 eval=39 loss=0.6202
record 464/799 index=3973 train=303 eval=33 loss=0.9186
record 465/799 index=3329 train=312 eval=34 loss=0.7389
record 466/799 index=1862 train=232 eval=25 loss=0.6724
record 467/799 index=2889 train=287 eval=31 loss=0.4107
record 468/799 index=2879 train=262 eval=29 loss=0.6060
record 469/799 index=3566 train=358 eval=39 loss=0.7667
record 470/799 index=399 train=285 eval=31 loss=0.7047
record 471/799 index=3269 train=307 eval=34 loss=0.8164
record 472/799 index=2471 train=309 eval=34 loss=0.7331
record 473/799 index=3873 train=350 eval=38 loss=0.2901
record 474/799 index=1185 train=33 eval=3 loss=-0.1494
record 475/799 index=2942 train=319 eval=35 loss=0.7927
record 476/799 index=3164 train=338 eval=37 loss=1.0212
record 477/799 index=110 train=253 eval=28 loss=0.4553
record 478/799 index=880 train=380 eval=42 loss=0.1434
